4279	RG	Frag: Hosen	i would like trousers	correct	correct
4280	RG	Frag: Hosen	i am looking for trousers	correct	correct
3719	RG	Frag: 2 Musical-Tickets	i want two musical tickets	correct	correct
3845	RG	Frag: 2 Musical-Tickets	i need two musical tickets	correct	correct
3992	RG	Frag: 2 Musical-Tickets	i need two musical tickets	correct	correct
3998	RG	Frag: 2 Musical-Tickets	i need two musical tickets	correct	correct
4507	RG	Sag: Österreich ist nicht in Afrika	austria is not in africa	correct	correct
3856	RG	Frag: Wo ist Piccadilly Circus?	where is piccadilly circus	correct	correct
4624	RG	Frag: Wo ist Piccadilly Circus?	could you give me directions to piccadilly circus	correct	correct
4473	RG	Sag: Ich möchte am Dienstagabend abreisen	i want to leave on tuesday evening	correct	correct
3954	RG	Sag: Die Hauptstadt von Italien ist Rom	the capital of italy is rome	correct	correct
3669	RG	Frag: Tickets für das Naturhistorische Museum	i want tickets for the natural history museum	correct	correct
3829	RG	Frag: 3 Tickets für Wicked	i need three tickets for wicked	correct	correct
4544	RG	Frag: 3 Tickets für Wicked	can i have three tickets for wicked	correct	correct
4654	RG	Frag: pinkige Jeans	i would like pink jeans	correct	correct
4300	RG	Frag: 5 Tickets nach London	i would like five tickets to london	correct	correct
3658	RG	Frag: 4 Musical-Tickets	four musical tickets	correct	correct
3659	RG	Frag: 4 Musical-Tickets	four musical tickets	correct	correct
3660	RG	Frag: 4 Musical-Tickets	i would like to buy four musical tickets	correct	correct
4259	RG	Frag: 4 Musical-Tickets	can i have four musical tickets	correct	correct
4313	RG	Frag: 4 Musical-Tickets	four musical tickets	correct	correct
4315	RG	Frag: 4 Musical-Tickets	i would like to buy four musical tickets	correct	correct
4558	RG	Frag: 4 Musical-Tickets	can i have four musical tickets	correct	correct
3842	RG	Frag: Tickets für das British Museum	i need tickets for the british museum	correct	correct
3843	RG	Frag: Tickets für das British Museum	can i have tickets for the british museum	correct	correct
4004	RG	Frag: Tickets für das British Museum	i need tickets for the british museum	correct	correct
3883	RG	Frag: Ich möchte die Rechnung	i would like the bill	correct	correct
4339	RG	Frag: Ich möchte die Rechnung	i would like the check	correct	correct
4581	RG	Frag: Ich möchte die Rechnung	can i have the bill	correct	correct
4604	RG	Frag: Ich möchte die Rechnung	can i have the bill	correct	correct
4619	RG	Frag: Ich möchte die Rechnung	can i have the bill	correct	correct
4098	RG	Sag: Dies ist zu teuer	this is too expensive	correct	correct
4450	RG	Sag: Dies ist zu teuer	it is too expensive	correct	correct
4658	RG	Sag: Dies ist zu teuer	this is too expensive	correct	correct
3847	RG	Frag: 2 Tickets für König der Löwen	i need two tickets for the lion king	correct	correct
3720	RG	Frag: 2 Tickets für Montagabend	i want two tickets for monday evening	correct	correct
4006	RG	Frag: Zimmer für 5 Nächte	i want a room for five nights	correct	correct
4030	RG	Frag: Zimmer für 5 Nächte	i want a room for five nights	correct	correct
4032	RG	Frag: Zimmer für 5 Nächte	a room for five nights	correct	correct
4382	RG	Frag: Zimmer für 5 Nächte	can i have a room for five nights	correct	correct
4670	RG	Frag: Zimmer für 5 Nächte	can i have a room for five nights	correct	correct
3809	RG	Frag: Junior Suite	a junior suite	correct	correct
4022	RG	Frag: Junior Suite	i would like a junior suite	correct	correct
4091	RG	Frag: Jeans	i want some jeans	correct	correct
3914	RG	Frag: ein gelbes T-Shirt	i want a yellow tee shirt	correct	correct
3925	RG	Frag: ein gelbes T-Shirt	i want a yellow tee shirt	correct	correct
4445	RG	Frag: ein gelbes T-Shirt	i would like a yellow tee shirt	correct	correct
3946	RG	Frag: rote Hosen	i want red trousers	correct	correct
3820	RG	Frag: 3 Musical-Tickets	can i have three musical tickets	correct	correct
3827	RG	Frag: 3 Musical-Tickets	i need three musical tickets	correct	correct
4065	RG	Frag: 3 Musical-Tickets	can i buy three musical tickets	correct	correct
4541	RG	Frag: 3 Musical-Tickets	can i have three musical tickets	correct	correct
4463	RG	Sag du möchtest nicht: dieses Hemd	i do not want this shirt	correct	correct
4638	RG	Frag: Wo ist das British Museum?	where is the british museum	correct	correct
3704	RG	Sag: Ich heisse Brian	my name is brian	correct	correct
4107	RG	Sag: Ich bin aus Spanien	i am from spain	correct	correct
4401	RG	Sag: Ich bin aus Spanien	i am from spain	correct	correct
4179	RG	Sag: Das WC ist dreckig	the toilet is dirty	correct	correct
3651	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
3712	RG	Sag: Dies ist mein Pass	that is my passport	correct	correct
3713	RG	Sag: Dies ist mein Pass	that is my passport	correct	correct
3714	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
3816	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
3818	RG	Sag: Dies ist mein Pass	it is my passport	correct	correct
3958	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
3959	RG	Sag: Dies ist mein Pass	it is my passport	correct	correct
4208	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4409	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4410	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4490	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4496	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4517	RG	Sag: Dies ist mein Pass	this is my passport	correct	correct
4585	RG	Frag: mein Steak medium	i would like my steak medium	correct	correct
3647	RG	Sag: Ich habe 1 Bruder	i have one brother	correct	correct
3649	RG	Sag: Ich habe 1 Bruder	i have one brother	correct	correct
3956	RG	Sag: Ich habe 1 Bruder	i have one brother	correct	correct
4597	RG	Frag: die Tagessuppe	can i have the soup of the day	correct	correct
3705	RG	Sag: Ich bin aus Amerika	i am from america	correct	correct
4500	RG	Sag: Ich bin aus Amerika	i am from america	correct	correct
4005	RG	Frag: 3 Tickets	i need three tickets	correct	correct
4563	RG	Frag: 3 Tickets	can i have three tickets	correct	correct
4406	RG	Sag: Ich habe 3 ältere Brüder	i have three older brothers	correct	correct
3813	RG	Sag: Die Hauptstadt von Frankreich ist Paris	the capital of france is paris	correct	correct
3706	RG	Sag: Ich heisse Silvia	my name is silvia	correct	correct
3971	RG	Sag: Ich heisse Silvia	my name is silvia	correct	correct
4306	RG	Sag: Ich heisse Silvia	my name is silvia	correct	correct
4491	RG	Sag: Ich heisse Silvia	my name is silvia	correct	correct
3873	RG	Frag: einen Hamburger	i want a hamburger	correct	correct
4328	RG	Frag: einen Hamburger	i would like a hamburger	correct	correct
4566	RG	Frag: einen Hamburger	i would like a hamburger	correct	correct
3685	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
4138	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
4375	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
4381	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
4430	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
4431	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	correct	correct
3746	RG	Sag: Ich bin aus Deutschland	i am from germany	correct	correct
3961	RG	Sag: Ich bin aus Deutschland	i am from germany	correct	correct
3976	RG	Sag: Ich bin aus Deutschland	i am from germany	correct	correct
4106	RG	Sag: Ich bin aus Deutschland	i am from germany	correct	correct
4003	RG	Sag: Ich möchte hinten sitzen	i want to sit in the back	correct	correct
4464	RG	Sag, dass du es nicht möchtest	i do not want it	correct	correct
4075	RG	Frag: 4 Tickets für morgen Abend	i would like four tickets for tomorrow evening	correct	correct
3874	RG	Frag: meinen Hamburger rare	i want my hamburger rare	correct	correct
4329	RG	Frag: meinen Hamburger rare	i would like my hamburger rare	correct	correct
4330	RG	Frag: meinen Hamburger rare	i would like my hamburger rare	correct	correct
4331	RG	Frag: meinen Hamburger rare	i would like my hamburger rare	correct	correct
3731	RG	Frag: Wo ist der Lift?	where is the lift	correct	correct
4104	RG	Frag: Wo ist der Lift?	where is the lift	correct	correct
4105	RG	Frag: Wo ist der Lift?	where is the lift	correct	correct
4606	RG	Frag: eine Limonade	can i have a lemonade	correct	correct
3576	RG	Sag: Ich möchte am Montagabend gehen	i would like to go on monday night	correct	correct
3577	RG	Sag: Ich möchte am Montagabend gehen	i would like to go on monday night	correct	correct
3972	RG	Sag: Ich bin aus England	i am from england	correct	correct
4307	RG	Sag: Ich bin aus England	i am from england	correct	correct
4502	RG	Sag: Ich bin aus England	i am from england	correct	correct
3636	RG	Frag: Einzelzimmer	a single room	correct	correct
3637	RG	Frag: Einzelzimmer	a single room	correct	correct
3638	RG	Frag: Einzelzimmer	a single room	correct	correct
3725	RG	Frag: Einzelzimmer	single room	correct	correct
3726	RG	Frag: Einzelzimmer	single room	correct	correct
3727	RG	Frag: Einzelzimmer	single room	correct	correct
3737	RG	Frag: Einzelzimmer	i want a single room	correct	correct
4026	RG	Frag: Einzelzimmer	i would like a single room	correct	correct
4125	RG	Frag: Einzelzimmer	single room	correct	correct
4126	RG	Frag: Einzelzimmer	a single room	correct	correct
4133	RG	Frag: Einzelzimmer	a single room	correct	correct
4142	RG	Frag: Einzelzimmer	single room	correct	correct
4143	RG	Frag: Einzelzimmer	a single room	correct	correct
4144	RG	Frag: Einzelzimmer	single room	correct	correct
4365	RG	Frag: Einzelzimmer	can i have a single room	correct	correct
4372	RG	Frag: Einzelzimmer	can i have a single room	correct	correct
3723	RG	Frag: Zimmer für 2 Nächte	a room for two nights	correct	correct
3724	RG	Frag: Zimmer für 2 Nächte	can i have a room for two nights	correct	correct
3791	RG	Frag: Zimmer für 2 Nächte	a room for two nights	correct	correct
3889	RG	Frag: Zimmer für 2 Nächte	a room for two nights	correct	correct
4017	RG	Frag: Zimmer für 2 Nächte	a room for two nights	correct	correct
4189	RG	Frag: Zimmer für 2 Nächte	a room for two nights	correct	correct
4364	RG	Frag: Zimmer für 2 Nächte	i want a room for two nights	correct	correct
4568	RG	Frag: etwas Knoblauchbrot	i would like some garlic bread	correct	correct
3702	RG	Sag: Ich heisse John	my name is john	correct	correct
4687	RG	Sag: Ich heisse John	my name is john	correct	correct
3834	RG	Frag: 1 Ticket	i need one ticket	correct	correct
3850	RG	Frag: 1 Ticket	i need one ticket	correct	correct
3997	RG	Frag: 1 Ticket	i need one ticket	correct	correct
3981	RG	Sag: Das ist okay	this is okay	correct	correct
4509	RG	Sag: Das ist okay	that is okay	correct	correct
4510	RG	Sag: Das ist okay	that is okay	correct	correct
4511	RG	Sag: Das ist okay	that is okay	correct	correct
4207	RG	Sag: Ich gehe in die Ferien	i am on holidays	correct	correct
4572	RG	Frag: ein Wasser ohne Kohlensäure	can i have a still water	correct	correct
4456	RG	Frag: Grösse 43	i am a forty three	correct	correct
3962	RG	Sag: Die Hauptstadt von Deutschland ist Berlin	the capital of germany is berlin	correct	correct
4565	RG	Frag: einen Tee	i would like a tea	correct	correct
3802	RG	Sag: Ich möchte mit Pfund bezahlen	i would like to pay with pounds	correct	correct
3588	RG	Sag: Ich möchte mit Visa bezahlen	i would like to pay with visa	correct	correct
3589	RG	Sag: Ich möchte mit Visa bezahlen	i would like to pay with visa	correct	correct
3683	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
3686	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4009	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4019	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4023	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4062	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4145	RG	Sag: Ich möchte mit Visa bezahlen	i want to pay by visa	correct	correct
4413	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	correct	correct
4533	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa visa	correct	correct
4317	RG	Frag: 4 Tickets für Mittwochabend	four tickets for wednesday evening	correct	correct
4318	RG	Frag: 4 Tickets für Mittwochabend	i want four tickets for wednesday night	correct	correct
3922	RG	Frag: rote Sandalen	i want red sandals	correct	correct
4276	RG	Frag: rote Sandalen	i would like red sandals	correct	correct
4277	RG	Frag: rote Sandalen	red sandals	correct	correct
4651	RG	Frag: rote Sandalen	i would like red sandals	correct	correct
3664	RG	Frag: 4 Tickets für Wicked	i would like four tickets for wicked	correct	correct
3665	RG	Frag: 4 Tickets für Wicked	i want four tickets for wicked	correct	correct
4560	RG	Frag: 4 Tickets für Wicked	can i have four tickets for wicked	correct	correct
3982	RG	Sag: Ich heisse Paul	my name is paul	correct	correct
3882	RG	Frag: Karrotenkuchen	can i have the carrot cake	correct	correct
3707	RG	Sag: Ich bin aus Portugal	i am from portugal	correct	correct
4701	RG	Sag: Ich bin aus Portugal	i am from portugal	correct	correct
3980	RG	Frag: billigeres Ticket	i want a cheaper ticket	correct	correct
4045	RG	Frag: Wo ist die Hotelbar?	where is the hotel bar	correct	correct
4459	RG	Frag: ein pinkiges Hemd	i would like a pink shirt	correct	correct
3861	RG	Frag: Wo ist der Tower?	where is the tower	correct	correct
4229	RG	Frag: Wo ist der Tower?	where is the tower	correct	correct
4230	RG	Frag: Wo ist der Tower?	where is the tower	correct	correct
4645	RG	Frag: Wo ist der Tower?	where is the tower	correct	correct
4436	RG	Sag: Es ist nahe der Bank of England	it is near the bank of england near the bank of england	correct	correct
3690	RG	Frag: Zimmer für 7 Nächte	i want a room for seven nights	correct	correct
3782	RG	Frag: Zimmer für 7 Nächte	a room for seven nights	correct	correct
3618	RG	Frag: 2 Tickets nach London	two tickets to london	correct	correct
3619	RG	Frag: 2 Tickets nach London	two tickets to london	correct	correct
3969	RG	Frag: 2 Tickets nach London	i need two tickets to london	correct	correct
3977	RG	Frag: 2 Tickets nach London	i need two tickets to london	correct	correct
3812	RG	Sag: Ich bin aus Frankreich	i am from france	correct	correct
4000	RG	Frag: 2 Tickets für Mamma Mia	i need two tickets for mamma mia	correct	correct
3667	RG	Sag: Ich möchte in der achten Reihe sitzen	i want to sit in the eighth row	correct	correct
3675	RG	Frag: Zimmer für 6 Nächte	i want a room for six nights	correct	correct
3763	RG	Frag: Zimmer für 6 Nächte	i want a room for six nights	correct	correct
3987	RG	Frag: Zimmer für 6 Nächte	a room for six nights	correct	correct
4050	RG	Frag: Zimmer für 6 Nächte	a room for six nights	correct	correct
4377	RG	Frag: Zimmer für 6 Nächte	can i have a room for six nights	correct	correct
3826	RG	Frag: 4 Tickets	i need four tickets	correct	correct
3908	RG	Frag: 4 Tickets	i need four tickets	correct	correct
4557	RG	Frag: 4 Tickets	can i have four tickets	correct	correct
3663	RG	Sag: Ich möchte am Freitagabend gehen	i would like to go on friday night	correct	correct
4052	RG	Frag: ein Ticket zum Trafalgar Square	a ticket to trafalgar square	correct	correct
4053	RG	Frag: ein Ticket zum Trafalgar Square	a ticket to trafalgar square	correct	correct
4061	RG	Frag: ein Ticket zum Trafalgar Square	can i have a ticket to trafalgar square	correct	correct
3656	RG	Frag: ein Ticket zum Piccadilly Circus	i would like a ticket to piccadilly circus	correct	correct
3800	RG	Frag: ein Ticket zum Piccadilly Circus	i want a ticket to piccadilly circus	correct	correct
4468	RG	Frag: ein Ticket zum Piccadilly Circus	i will have a ticket to piccadilly circus	correct	correct
4663	RG	Frag: ein Hemd	can i have a shirt	correct	correct
3975	RG	Sag: Ich heisse Stephanie	my name is stephanie	correct	correct
3911	RG	Frag: weisse Stiefel	i want white boots	correct	correct
4087	RG	Frag: weisse Stiefel	i would like white boots	correct	correct
4088	RG	Frag: weisse Stiefel	i would like white boots	correct	correct
4268	RG	Frag: weisse Stiefel	i would like white boots	correct	correct
4441	RG	Frag: weisse Stiefel	i would like white boots	correct	correct
4503	RG	Sag: Ich heisse Jack	my name is jack	correct	correct
4505	RG	Sag: Ich heisse Jack	my name is jack	correct	correct
3835	RG	Frag: 1 Musical-Ticket	i need one musical ticket	correct	correct
3898	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	correct	correct
4415	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	correct	correct
4548	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	correct	correct
3853	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
3857	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
3865	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
3869	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
4232	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
4290	RG	Frag: Welcher Bus fährt dorthin?	which bus goes there	correct	correct
3694	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4029	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4036	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4113	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4150	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4224	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4225	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4674	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4675	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	correct	correct
4283	RG	Frag: Wie viel kostet die Hose?	how much do the trousers cost	correct	correct
3598	RG	Sag: Ich möchte mit Mastercard bezahlen	can i pay by mastercard	correct	correct
3657	RG	Sag: Ich möchte mit Mastercard bezahlen	i would like to pay with mastercard	correct	correct
3692	RG	Sag: Ich möchte mit Mastercard bezahlen	can i pay by mastercard	correct	correct
4043	RG	Sag: Ich möchte mit Mastercard bezahlen	i would like to pay with mastercard	correct	correct
4114	RG	Sag: Ich möchte mit Mastercard bezahlen	i want to pay with mastercard	correct	correct
4297	RG	Sag: Ich möchte mit Mastercard bezahlen	can i pay with mastercard	correct	correct
4366	RG	Sag: Ich möchte mit Mastercard bezahlen	can i pay with mastercard	correct	correct
3590	RG	Frag: ein Ticket zum Green Park	i need a ticket to green park	correct	correct
3967	RG	Frag: ein Ticket zum Green Park	i need a ticket to green park	correct	correct
3973	RG	Frag: 6 Tickets nach London	i need six tickets to london	correct	correct
4573	RG	Frag: den Sonntagsbraten	i would like the sunday roast	correct	correct
4574	RG	Frag: den Sonntagsbraten	can i have the sunday roast	correct	correct
3830	RG	Frag: Ticket für dieses Musical	i want a ticket for this musical	correct	correct
3831	RG	Frag: Ticket für dieses Musical	i want tickets for this musical	correct	correct
3839	RG	Frag: Ticket für dieses Musical	i want a ticket for this musical	correct	correct
3894	RG	Frag: Suite	i would like a suite	correct	correct
4018	RG	Frag: Suite	i would like a suite	correct	correct
4252	RG	Frag: Suite	do you have a suite	correct	correct
4671	RG	Frag: Suite	can i have a suite	correct	correct
3930	RG	Sag: Das T-Shirt ist zu teuer	the tee shirt is too expensive	correct	correct
4151	RG	Sag: Mein WC ist dreckig	my toilet is dirty	correct	correct
3991	RG	Frag: Gibt es einen Lift?	is there a lift	correct	correct
4020	RG	Frag: Gibt es einen Lift?	is there a lift	correct	correct
4102	RG	Frag: Gibt es einen Lift?	is there a lift	correct	correct
4682	RG	Frag: Gibt es einen Lift?	is there a lift	correct	correct
4684	RG	Frag: Gibt es einen Lift?	is there a lift	correct	correct
3943	RG	Frag: Grösse 44	forty four	correct	correct
4484	RG	Sag: Ich heisse James	my name is james	correct	correct
3822	RG	Frag: 3 Tickets für Starlight Express	i need three tickets for starlight express	correct	correct
