3770	RG	Sag: Ich habe keine Reservation	i have no reservation	True	True	True
3771	RG	Sag: Ich habe keine Reservation	i have no reservation	True	True	True
3773	RG	Sag: Ich habe keine Reservation	i have not got a reservation	True	True	True
3776	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
3777	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
3778	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
3781	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
3807	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4014	RG	Sag: Ich habe keine Reservation	i have no reservation	True	True	True
4016	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4131	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4161	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4187	RG	Sag: Ich habe keine Reservation	i have no reservation	True	True	True
4188	RG	Sag: Ich habe keine Reservation	i have not got a reservation	True	True	True
4236	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4244	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4264	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4363	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
4370	RG	Sag: Ich habe keine Reservation	i do not have a reservation	True	True	True
3842	RG	Frag: Tickets für das British Museum	i need tickets for the british museum	True	True	True
3843	RG	Frag: Tickets für das British Museum	can i have tickets for the british museum	True	True	True
4004	RG	Frag: Tickets für das British Museum	i need tickets for the british museum	True	True	True
3658	RG	Frag: 4 Musical-Tickets	four musical tickets	True	True	True
3659	RG	Frag: 4 Musical-Tickets	four musical tickets	True	True	True
3660	RG	Frag: 4 Musical-Tickets	i would like to buy four musical tickets	True	True	True
4259	RG	Frag: 4 Musical-Tickets	can i have four musical tickets	True	True	True
4313	RG	Frag: 4 Musical-Tickets	four musical tickets	True	True	True
4315	RG	Frag: 4 Musical-Tickets	i would like to buy four musical tickets	True	True	True
4558	RG	Frag: 4 Musical-Tickets	can i have four musical tickets	True	True	True
3863	RG	Frag: Wo ist die National Gallery?	where is the national gallery	True	True	True
4622	RG	Frag: Wo ist die National Gallery?	where is the national gallery	True	True	True
3970	RG	Sag: Ich möchte am Freitagmorgen abreisen	i want to leave on friday morning	True	True	True
4283	RG	Frag: Wie viel kostet die Hose?	how much do the trousers cost	True	True	True
3872	RG	Frag: einen Orangensaft	i want an orange juice	True	True	True
3667	RG	Sag: Ich möchte in der achten Reihe sitzen	i want to sit in the eighth row	True	True	True
4319	RG	Frag: 4 Tickets für das Phantom der Oper	i want four tickets for the phantom of the opera	True	True	True
3936	RG	Frag: ein braunes T-Shirt	i want a brown tee shirt	True	True	True
3824	RG	Sag: Ich möchte in der vierten Reihe sitzen	i would like to sit in the fourth row	True	True	True
4545	RG	Sag: Ich möchte in der vierten Reihe sitzen	i would like to sit in the fourth row	True	True	True
4573	RG	Frag: den Sonntagsbraten	i would like the sunday roast	True	True	True
4574	RG	Frag: den Sonntagsbraten	can i have the sunday roast	True	True	True
3741	RG	Frag: Gibt es ein Fitnessstudio?	is there a gym	True	True	True
4255	RG	Frag: Gibt es ein Fitnessstudio?	is there a fitness room	True	True	True
4368	RG	Frag: Gibt es ein Fitnessstudio?	is there a gym	True	True	True
3830	RG	Frag: Ticket für dieses Musical	i want a ticket for this musical	True	True	True
3831	RG	Frag: Ticket für dieses Musical	i want tickets for this musical	True	True	True
3839	RG	Frag: Ticket für dieses Musical	i want a ticket for this musical	True	True	True
4406	RG	Sag: Ich habe 3 ältere Brüder	i have three older brothers	True	True	True
3571	RG	Frag: Zimmer für 1 Woche	i want a room for one week	True	True	True
3893	RG	Frag: Zimmer für 1 Woche	i would like a room for one week	True	True	True
3644	RG	Sag: Ich bin aus Österreich	i am from austria	True	True	True
4111	RG	Sag: Ich bin aus Österreich	i am from austria	True	True	True
4305	RG	Sag: Ich bin aus Österreich	i am from austria	True	True	True
4475	RG	Sag: Ich bin aus Österreich	i am from austria	True	True	True
4506	RG	Sag: Ich bin aus Österreich	i am from austria	True	True	True
4098	RG	Sag: Dies ist zu teuer	this is too expensive	True	True	True
4450	RG	Sag: Dies ist zu teuer	it is too expensive	True	True	True
4658	RG	Sag: Dies ist zu teuer	this is too expensive	True	True	True
4151	RG	Sag: Mein WC ist dreckig	my toilet is dirty	True	True	True
3590	RG	Frag: ein Ticket zum Green Park	i need a ticket to green park	True	True	True
3967	RG	Frag: ein Ticket zum Green Park	i need a ticket to green park	True	True	True
3975	RG	Sag: Ich heisse Stephanie	my name is stephanie	True	True	True
4091	RG	Frag: Jeans	i want some jeans	True	True	True
4044	RG	Frag: Gibt es eine Hotelbar?	do you have a hotel bar	True	True	True
4130	RG	Frag: Gibt es eine Hotelbar?	is there a hotel bar	True	True	True
3588	RG	Sag: Ich möchte mit Visa bezahlen	i would like to pay with visa	True	True	True
3589	RG	Sag: Ich möchte mit Visa bezahlen	i would like to pay with visa	True	True	True
3683	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
3686	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4009	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4019	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4023	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4062	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4145	RG	Sag: Ich möchte mit Visa bezahlen	i want to pay by visa	True	True	True
4413	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa	True	True	True
4533	RG	Sag: Ich möchte mit Visa bezahlen	can i pay with visa visa	True	True	True
3723	RG	Frag: Zimmer für 2 Nächte	a room for two nights	True	True	True
3724	RG	Frag: Zimmer für 2 Nächte	can i have a room for two nights	True	True	True
3791	RG	Frag: Zimmer für 2 Nächte	a room for two nights	True	True	True
3889	RG	Frag: Zimmer für 2 Nächte	a room for two nights	True	True	True
4017	RG	Frag: Zimmer für 2 Nächte	a room for two nights	True	True	True
4189	RG	Frag: Zimmer für 2 Nächte	a room for two nights	True	True	True
4364	RG	Frag: Zimmer für 2 Nächte	i want a room for two nights	True	True	True
3634	RG	Frag: 5 Tickets	five tickets	True	True	True
3622	RG	Sag: Ich bin aus der Türkei	i am from turkey	True	True	True
4302	RG	Sag: Ich möchte am Sonntagnachmittag abreisen	i would like to leave on sunday afternoon	True	True	True
4464	RG	Sag, dass du es nicht möchtest	i do not want it	True	True	True
4281	RG	Frag: pinkige Hosen	i would like pink trousers	True	True	True
4606	RG	Frag: eine Limonade	can i have a lemonade	True	True	True
3573	RG	Sag: Ich möchte mit Kreditkarte bezahlen	can i pay by credit card	True	True	True
3767	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i would like to pay by credit card	True	True	True
3810	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i want to pay with credit card	True	True	True
3968	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i would like to pay by credit card	True	True	True
4129	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i want to pay by credit card	True	True	True
4135	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i want to pay pay by credit card	True	True	True
4174	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i want to pay with credit card	True	True	True
4621	RG	Sag: Ich möchte mit Kreditkarte bezahlen	i would like to pay with credit card	True	True	True
4123	RG	Sag: Ich bin aus Schottland	i am from scotland	True	True	True
4504	RG	Sag: Ich bin aus Schottland	i am from scotland	True	True	True
4093	RG	Frag: weisse Jeans	i want white jeans	True	True	True
3805	RG	Frag: Stiefel	i would like some boots	True	True	True
3910	RG	Frag: Stiefel	i want boots	True	True	True
3932	RG	Frag: Stiefel	i want boots	True	True	True
4267	RG	Frag: Stiefel	i would like some boots	True	True	True
4439	RG	Frag: Stiefel	i would like boots	True	True	True
4660	RG	Frag: Stiefel	i would like boots	True	True	True
4052	RG	Frag: ein Ticket zum Trafalgar Square	a ticket to trafalgar square	True	True	True
4053	RG	Frag: ein Ticket zum Trafalgar Square	a ticket to trafalgar square	True	True	True
4061	RG	Frag: ein Ticket zum Trafalgar Square	can i have a ticket to trafalgar square	True	True	True
4463	RG	Sag du möchtest nicht: dieses Hemd	i do not want this shirt	True	True	True
3835	RG	Frag: 1 Musical-Ticket	i need one musical ticket	True	True	True
3898	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	True	True	True
4415	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	True	True	True
4548	RG	Frag: 1 Musical-Ticket	can i have one musical ticket	True	True	True
3981	RG	Sag: Das ist okay	this is okay	True	True	True
4509	RG	Sag: Das ist okay	that is okay	True	True	True
4510	RG	Sag: Das ist okay	that is okay	True	True	True
4511	RG	Sag: Das ist okay	that is okay	True	True	True
3894	RG	Frag: Suite	i would like a suite	True	True	True
4018	RG	Frag: Suite	i would like a suite	True	True	True
4252	RG	Frag: Suite	do you have a suite	True	True	True
4671	RG	Frag: Suite	can i have a suite	True	True	True
3700	RG	Frag: ein Ticket nach London	i want a ticket to london	True	True	True
3743	RG	Frag: ein Ticket nach London	i want a ticket to london	True	True	True
4196	RG	Frag: ein Ticket nach London	do you have a ticket to london	True	True	True
4398	RG	Frag: ein Ticket nach London	i want one ticket to london	True	True	True
4685	RG	Frag: ein Ticket nach London	can i have a ticket to london	True	True	True
4300	RG	Frag: 5 Tickets nach London	i would like five tickets to london	True	True	True
4488	RG	Sag: Ich habe 4 Schwestern	i have four sisters	True	True	True
3982	RG	Sag: Ich heisse Paul	my name is paul	True	True	True
4317	RG	Frag: 4 Tickets für Mittwochabend	four tickets for wednesday evening	True	True	True
4318	RG	Frag: 4 Tickets für Mittwochabend	i want four tickets for wednesday night	True	True	True
3867	RG	Frag: Wo ist der Zoo?	where is the zoo	True	True	True
4045	RG	Frag: Wo ist die Hotelbar?	where is the hotel bar	True	True	True
3707	RG	Sag: Ich bin aus Portugal	i am from portugal	True	True	True
4701	RG	Sag: Ich bin aus Portugal	i am from portugal	True	True	True
4005	RG	Frag: 3 Tickets	i need three tickets	True	True	True
4563	RG	Frag: 3 Tickets	can i have three tickets	True	True	True
3717	RG	Sag: Ich möchte mit Postkarte bezahlen	i would like to pay by post card	True	True	True
3718	RG	Sag: Ich möchte mit Postkarte bezahlen	i would like to pay by post card	True	True	True
3786	RG	Sag: Ich möchte mit Postkarte bezahlen	i would like to pay by post card	True	True	True
3795	RG	Sag: Ich möchte mit Postkarte bezahlen	i would like to pay by post card	True	True	True
4422	RG	Frag: Tickets für die National Gallery	i would like tickets for the national gallery	True	True	True
4556	RG	Frag: Tickets für die National Gallery	can i have tickets for the national gallery	True	True	True
4562	RG	Frag: Tickets für die National Gallery	can i have tickets for the national gallery	True	True	True
3684	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4012	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4137	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4194	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4374	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4380	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
4429	RG	Frag: Gibt es ein Hotelrestaurant?	is there a hotel restaurant	True	True	True
3806	RG	Frag: blaue Stiefel	i i would like blue boots	True	True	True
4661	RG	Frag: blaue Stiefel	i would like blue boots	True	True	True
4567	RG	Frag: meinen Hamburger medium	i would like my hamburger medium	True	True	True
3856	RG	Frag: Wo ist Piccadilly Circus?	where is piccadilly circus	True	True	True
4624	RG	Frag: Wo ist Piccadilly Circus?	could you give me directions to piccadilly circus	True	True	True
4166	RG	Frag: Gibt es ein Schwimmbad?	do you have a swimming pool	True	True	True
3954	RG	Sag: Die Hauptstadt von Italien ist Rom	the capital of italy is rome	True	True	True
3812	RG	Sag: Ich bin aus Frankreich	i am from france	True	True	True
3883	RG	Frag: Ich möchte die Rechnung	i would like the bill	True	True	True
4339	RG	Frag: Ich möchte die Rechnung	i would like the check	True	True	True
4581	RG	Frag: Ich möchte die Rechnung	can i have the bill	True	True	True
4604	RG	Frag: Ich möchte die Rechnung	can i have the bill	True	True	True
4619	RG	Frag: Ich möchte die Rechnung	can i have the bill	True	True	True
3953	RG	Sag: Ich bin aus Italien	i am from italy	True	True	True
4694	RG	Sag: Ich bin aus Italien	i am from italy	True	True	True
3995	RG	Sag: Ich möchte in der fünften Reihe sitzen	i would like to sit in the fifth row	True	True	True
4420	RG	Sag: Ich möchte in der fünften Reihe sitzen	i would like to sit in the fifth row	True	True	True
4421	RG	Sag: Ich möchte in der fünften Reihe sitzen	i want to sit in the fifth row	True	True	True
4278	RG	Frag: Grösse 42	forty two	True	True	True
4112	RG	Sag: Ich heisse Erica	my name is erica	True	True	True
4497	RG	Sag: Ich heisse Erica	my name is erica	True	True	True
4664	RG	Frag: ein gelbes Hemd	i would like a yellow shirt	True	True	True
3923	RG	Frag: Grösse 38	thirty eight	True	True	True
3829	RG	Frag: 3 Tickets für Wicked	i need three tickets for wicked	True	True	True
4544	RG	Frag: 3 Tickets für Wicked	can i have three tickets for wicked	True	True	True
3809	RG	Frag: Junior Suite	a junior suite	True	True	True
4022	RG	Frag: Junior Suite	i would like a junior suite	True	True	True
4351	RG	Frag: ein rotes T-Shirt	i want a red tee shirt	True	True	True
3854	RG	Sag: Der Tower ist nahe der Tower Bridge	the tower is near the tower bridge	True	True	True
3866	RG	Sag: Der Tower ist nahe der Tower Bridge	the tower is near tower bridge	True	True	True
3870	RG	Sag: Der Tower ist nahe der Tower Bridge	the tower is near tower bridge	True	True	True
4630	RG	Sag: Der Tower ist nahe der Tower Bridge	the tower is near tower bridge	True	True	True
3980	RG	Frag: billigeres Ticket	i want a cheaper ticket	True	True	True
3978	RG	Sag: Ich möchte um 8 Uhr morgen abreisen	i want to leave at eight o'clock tomorrow	True	True	True
3572	RG	Frag: Twinzimmer	a twin room	True	True	True
4008	RG	Frag: Twinzimmer	a twin room	True	True	True
4033	RG	Frag: Twinzimmer	a twin room	True	True	True
4042	RG	Frag: Twinzimmer	a twin room	True	True	True
4051	RG	Frag: Twinzimmer	a twin room	True	True	True
4171	RG	Frag: Twinzimmer	twin room	True	True	True
4172	RG	Frag: Twinzimmer	a twin room	True	True	True
4508	RG	Sag: Österreich ist in Europa	austria is in europe	True	True	True
4523	RG	Sag: Ich habe nur grosse Noten	i only have large notes	True	True	True
4565	RG	Frag: einen Tee	i would like a tea	True	True	True
3693	RG	Frag: Gibt es einen Coiffeur?	is there a hairdresser	True	True	True
4028	RG	Frag: Gibt es einen Coiffeur?	is there a hairdresser	True	True	True
4035	RG	Frag: Gibt es einen Coiffeur?	do you have a hairdresser	True	True	True
4149	RG	Frag: Gibt es einen Coiffeur?	is there a hairdresser	True	True	True
4223	RG	Frag: Gibt es einen Coiffeur?	is there a hairdresser	True	True	True
4673	RG	Frag: Gibt es einen Coiffeur?	is there a hairdresser	True	True	True
3882	RG	Frag: Karrotenkuchen	can i have the carrot cake	True	True	True
3813	RG	Sag: Die Hauptstadt von Frankreich ist Paris	the capital of france is paris	True	True	True
3960	RG	Sag: Ich heisse Michelle	my name is michelle	True	True	True
4200	RG	Sag: Ich heisse Michelle	my name is michelle	True	True	True
4501	RG	Sag: Ich heisse Michelle	my name is michelle	True	True	True
3973	RG	Frag: 6 Tickets nach London	i need six tickets to london	True	True	True
4226	RG	Frag: Wo ist das Science Museum?	where where is the science museum	True	True	True
4228	RG	Frag: Wo ist das Science Museum?	where is the science museum	True	True	True
4627	RG	Frag: Wo ist das Science Museum?	where is the science museum	True	True	True
4634	RG	Frag: Wo ist das Science Museum?	where is the science museum	True	True	True
4643	RG	Frag: Wo ist das Science Museum?	where is the science museum	True	True	True
3861	RG	Frag: Wo ist der Tower?	where is the tower	True	True	True
4229	RG	Frag: Wo ist der Tower?	where is the tower	True	True	True
4230	RG	Frag: Wo ist der Tower?	where is the tower	True	True	True
4645	RG	Frag: Wo ist der Tower?	where is the tower	True	True	True
3905	RG	Frag: ein Ticket für Starlight Express	a ticket for starlight express	True	True	True
3656	RG	Frag: ein Ticket zum Piccadilly Circus	i would like a ticket to piccadilly circus	True	True	True
3800	RG	Frag: ein Ticket zum Piccadilly Circus	i want a ticket to piccadilly circus	True	True	True
4468	RG	Frag: ein Ticket zum Piccadilly Circus	i will have a ticket to piccadilly circus	True	True	True
4597	RG	Frag: die Tagessuppe	can i have the soup of the day	True	True	True
4108	RG	Sag: Ich möchte um 16 Uhr morgen abreisen	i would like to leave tomorrow at four p m	True	True	True
4199	RG	Sag: Ich möchte um 16 Uhr morgen abreisen	i would like to leave tomorrow at four p m	True	True	True
3720	RG	Frag: 2 Tickets für Montagabend	i want two tickets for monday evening	True	True	True
3636	RG	Frag: Einzelzimmer	a single room	True	True	True
3637	RG	Frag: Einzelzimmer	a single room	True	True	True
3638	RG	Frag: Einzelzimmer	a single room	True	True	True
3725	RG	Frag: Einzelzimmer	single room	True	True	True
3726	RG	Frag: Einzelzimmer	single room	True	True	True
3727	RG	Frag: Einzelzimmer	single room	True	True	True
3737	RG	Frag: Einzelzimmer	i want a single room	True	True	True
4026	RG	Frag: Einzelzimmer	i would like a single room	True	True	True
4125	RG	Frag: Einzelzimmer	single room	True	True	True
4126	RG	Frag: Einzelzimmer	a single room	True	True	True
4133	RG	Frag: Einzelzimmer	a single room	True	True	True
4142	RG	Frag: Einzelzimmer	single room	True	True	True
4143	RG	Frag: Einzelzimmer	a single room	True	True	True
4144	RG	Frag: Einzelzimmer	single room	True	True	True
4365	RG	Frag: Einzelzimmer	can i have a single room	True	True	True
4372	RG	Frag: Einzelzimmer	can i have a single room	True	True	True
3921	RG	Frag: Sandalen	i want sandals	True	True	True
3941	RG	Frag: Sandalen	i want sandals	True	True	True
4274	RG	Frag: Sandalen	i would like sandals	True	True	True
4347	RG	Frag: Sandalen	i would like sandals	True	True	True
4452	RG	Frag: Sandalen	i am looking for sandals	True	True	True
3669	RG	Frag: Tickets für das Naturhistorische Museum	i want tickets for the natural history museum	True	True	True
3880	RG	Frag: Ich möchte die Dessertkarte	the dessert menu	True	True	True
4571	RG	Frag: Ich möchte die Dessertkarte	the dessert menu	True	True	True
4578	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
4588	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
4589	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
4590	RG	Frag: Ich möchte die Dessertkarte	the dessert menu	True	True	True
4602	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
4613	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
4614	RG	Frag: Ich möchte die Dessertkarte	can i have the dessert menu	True	True	True
3697	RG	Sag: Ich heisse Sarah	my name is sarah	True	True	True
3698	RG	Sag: Ich heisse Sarah	my name is sarah	True	True	True
3952	RG	Sag: Ich heisse Sarah	my name is sarah	True	True	True
4700	RG	Sag: Ich heisse Sarah	my name is sarah	True	True	True
3914	RG	Frag: ein gelbes T-Shirt	i want a yellow tee shirt	True	True	True
3925	RG	Frag: ein gelbes T-Shirt	i want a yellow tee shirt	True	True	True
4445	RG	Frag: ein gelbes T-Shirt	i would like a yellow tee shirt	True	True	True
4110	RG	Sag: Ich heisse Janet	my name is janet	True	True	True
3946	RG	Frag: rote Hosen	i want red trousers	True	True	True
3675	RG	Frag: Zimmer für 6 Nächte	i want a room for six nights	True	True	True
3763	RG	Frag: Zimmer für 6 Nächte	i want a room for six nights	True	True	True
3987	RG	Frag: Zimmer für 6 Nächte	a room for six nights	True	True	True
4050	RG	Frag: Zimmer für 6 Nächte	a room for six nights	True	True	True
4377	RG	Frag: Zimmer für 6 Nächte	can i have a room for six nights	True	True	True
3681	RG	Frag: Zimmer für 4 Nächte	i want a room for four nights	True	True	True
4371	RG	Frag: Zimmer für 4 Nächte	i want a room for four nights	True	True	True
3709	RG	Sag: Ich habe 2 jüngere Brüder	i have two younger brothers	True	True	True
3604	RG	Frag: ein Steak	i want the steak	True	True	True
4584	RG	Frag: ein Steak	can i have a steak	True	True	True
4592	RG	Frag: ein Steak	can i have a steak	True	True	True
4594	RG	Frag: ein Steak	i would like the steak	True	True	True
4607	RG	Frag: ein Steak	can i have the steak	True	True	True
3685	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4138	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4375	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4381	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4430	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4431	RG	Frag: Wo ist das Hotelrestaurant?	where is the hotel restaurant	True	True	True
4179	RG	Sag: Das WC ist dreckig	the toilet is dirty	True	True	True
3620	RG	Sag: Ich möchte um 21 Uhr morgen abreisen	i want to leave at nine o'clock tomorrow	True	True	True
3680	RG	Frag: Wo ist das Schwimmbad?	where is the pool	True	True	True
4167	RG	Frag: Wo ist das Schwimmbad?	where is the swimming pool	True	True	True
4419	RG	Frag: ein Ticket für Mamma Mia	i want one ticket for mamma mia	True	True	True
3822	RG	Frag: 3 Tickets für Starlight Express	i need three tickets for starlight express	True	True	True
3826	RG	Frag: 4 Tickets	i need four tickets	True	True	True
3908	RG	Frag: 4 Tickets	i need four tickets	True	True	True
4557	RG	Frag: 4 Tickets	can i have four tickets	True	True	True
3834	RG	Frag: 1 Ticket	i need one ticket	True	True	True
3850	RG	Frag: 1 Ticket	i need one ticket	True	True	True
3997	RG	Frag: 1 Ticket	i need one ticket	True	True	True
3962	RG	Sag: Die Hauptstadt von Deutschland ist Berlin	the capital of germany is berlin	True	True	True
4473	RG	Sag: Ich möchte am Dienstagabend abreisen	i want to leave on tuesday evening	True	True	True
3651	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
3712	RG	Sag: Dies ist mein Pass	that is my passport	True	True	True
3713	RG	Sag: Dies ist mein Pass	that is my passport	True	True	True
3714	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
3816	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
3818	RG	Sag: Dies ist mein Pass	it is my passport	True	True	True
3958	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
3959	RG	Sag: Dies ist mein Pass	it is my passport	True	True	True
4208	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
4409	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
4410	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
4490	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
4496	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
4517	RG	Sag: Dies ist mein Pass	this is my passport	True	True	True
3847	RG	Frag: 2 Tickets für König der Löwen	i need two tickets for the lion king	True	True	True
4089	RG	Frag: Grösse 41	forty one	True	True	True
4090	RG	Frag: Grösse 41	forty one	True	True	True
4349	RG	Frag: Grösse 41	forty one	True	True	True
4405	RG	Sag: Die Hauptstadt von der Schweiz ist Bern	the capital of switzerland is bern	True	True	True
3825	RG	Frag: Tickets für das London Eye	i want tickets for the london eye	True	True	True
3907	RG	Frag: Tickets für das London Eye	can i have tickets for the london eye	True	True	True
4073	RG	Frag: Tickets für das London Eye	can i have tickets for the london eye	True	True	True
4322	RG	Frag: Tickets für das London Eye	tickets for the london eye	True	True	True
4323	RG	Frag: Tickets für das London Eye	tickets for the london eye	True	True	True
4324	RG	Frag: Tickets für das London Eye	can i have tickets for the london eye	True	True	True
3694	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4029	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4036	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4113	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4150	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4224	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4225	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4674	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
4675	RG	Frag: Wo ist der Coiffeur?	where is the hairdresser	True	True	True
3676	RG	Frag: Doppelzimmer	i want a double room	True	True	True
3682	RG	Frag: Doppelzimmer	i want a double room	True	True	True
3783	RG	Frag: Doppelzimmer	a double room	True	True	True
3792	RG	Frag: Doppelzimmer	a double room	True	True	True
3794	RG	Frag: Doppelzimmer	a twin room	True	True	True
